país,medio,canal,fecha_hora,segmento,marca,versión,duración,valor_dolares
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 13:00:09+00,Day,LUCKY LINE,2024-08-22 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 17:39:18+00,Day,SEVEN WAGERS,2024-08-22 ITATIAIA PATRULHA,55,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:05:20+00,Primetime,WINNERX,2024-08-22 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:06:32+00,Primetime,SEVEN WAGERS,JOGOS ON LINE,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:10:27+00,Primetime,LUCKY LINE,2024-08-22 TURMA DO BATE BOLA,8,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:22:12+00,Primetime,WINNERX,2024-08-22 TURMA DO BATE BOLA S,39,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:32:38+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 18:54:22+00,Primetime,WINNERX,2024-08-22 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 20:00:26+00,Primetime,WINNERX,MALANDRINHA DA KTO,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 20:34:41+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA S,9,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 21:48:46+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA N7,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 21:54:29+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA M8,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 21:55:01+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA M9,3,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 21:56:09+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 22:01:28+00,Primetime,WINNERX,2024-08-22-JORNADA ESPORTIVA G5,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 22:12:41+00,Primetime,WINNERX,2024-08-22-JORNADA ESPORTIVA M9,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 22:37:07+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA A8,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 22:47:46+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA N,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 23:02:50+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA W3,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 23:07:11+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA M0,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-22 23:14:08+00,Primetime,WINNERX,2024-08-22 JORNADA ESPORTIVA E4,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 06:19:48+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 06:25:16+00,Greytime,LUCKY LINE,2024-08-23 TIRO DE META,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 06:27:02+00,Greytime,LUCKY LINE,2024-08-23 TIRO DE META A1,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 09:28:53+00,Day,SEVEN WAGERS,2024-08-23 PROGRAMA ACIR ANTAO,70,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 11:31:39+00,Day,LUCKY LINE,2024-08-23 RADIO ESPORTES M8,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 12:02:12+00,Day,LUCKY LINE,2024-08-23 RADIO ESPORTES A,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 12:04:24+00,Day,LUCKY LINE,2024-08-23 RADIO ESPORTES A1,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 12:19:45+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 12:39:47+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 12:59:38+00,Day,LUCKY LINE,2024-08-23 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 17:33:19+00,Day,SEVEN WAGERS,2024-08-23 ITATIAIA PATRULHA,64,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:04:08+00,Primetime,WINNERX,2024-08-23 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:19:13+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:25:58+00,Primetime,LUCKY LINE,2024-08-23 TURMA DO BATE BOLA,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:44:32+00,Primetime,WINNERX,2024-08-23 TURMA DO BATE BOLA S,44,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:55:38+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 18:59:38+00,Primetime,WINNERX,2024-08-23 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 20:06:40+00,Primetime,WINNERX,2024-08-23 BASTIDORES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 20:11:27+00,Primetime,WINNERX,2024-08-23 BASTIDORES S,30,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 20:51:02+00,Primetime,WINNERX,2024-08-23 BASTIDORES S4,25,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-23 20:55:02+00,Primetime,WINNERX,2024-08-23 BASTIDORES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 05:01:25+00,Greytime,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 06:04:14+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 06:20:03+00,Greytime,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 06:21:37+00,Greytime,LUCKY LINE,2024-08-24 TIRO DE META N,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 06:23:36+00,Greytime,LUCKY LINE,2024-08-24 TIRO DE META N6,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 09:26:51+00,Day,SEVEN WAGERS,2024-08-24 PROGRAMA ACIR ANTAO,75,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 09:52:43+00,Day,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 11:09:45+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 11:31:27+00,Day,LUCKY LINE,2024-08-24 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 11:36:05+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 11:57:10+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 12:21:53+00,Day,LUCKY LINE,2024-08-24 RADIO ESPORTES A,33,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 12:23:06+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 12:38:12+00,Day,LUCKY LINE,2024-08-24 RADIO ESPORTES H,9,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 12:41:46+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 12:43:05+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 13:00:19+00,Day,LUCKY LINE,2024-08-24 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 13:28:51+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 15:35:57+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 16:49:36+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 17:48:37+00,Day,WINNERX,2024-08-24 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:04:41+00,Primetime,WINNERX,2024-08-23 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:19:44+00,Primetime,SEVEN WAGERS,JOGOS ON LINE,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:29:38+00,Primetime,WINNERX,2024-08-24 TURMA DO BATE BOLA,34,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:38:22+00,Primetime,LUCKY LINE,2024-08-24 TURMA DO BATE BOLA,14,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:42:57+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 18:52:10+00,Primetime,SEVEN WAGERS,JOGOS ON LINE,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:09:48+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA A2,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:20:51+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA A1,0,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:34:19+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA VA6,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:36:51+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA A5,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:43:57+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA B6,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 21:58:17+00,Primetime,WINNERX,MALANDRINHA DA KTO,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 22:28:27+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA Z1,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 22:39:57+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA H7,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 22:43:22+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA Z6,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-24 22:48:15+00,Primetime,WINNERX,2024-08-24 JORNADA ESPORTIVA H6,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 00:33:33+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 01:01:48+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 02:06:30+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 03:11:00+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 04:02:23+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 05:11:21+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Nova Veredas 89.3 FM,2024-08-25 06:04:38+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 06:04:40+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 06:13:38+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 06:22:32+00,Greytime,LUCKY LINE,2024-08-25 TIRO DE META,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 06:24:56+00,Greytime,LUCKY LINE,2024-08-25 TIRO DE META BR,9,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 07:34:12+00,Greytime,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 10:21:55+00,Day,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 10:52:49+00,Day,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 12:21:55+00,Day,WINNERX,2024-08-25 JORNADA ESPORTIVA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 13:08:45+00,Day,WINNERX,2024-08-25 BASTIDORES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 13:13:33+00,Day,WINNERX,2024-08-25 BASTIDORES S,33,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 18:36:58+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA A3,10,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:10:55+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA A6,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:19:35+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA A7,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:25:48+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA A8,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:34:17+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA N8,3,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:40:03+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA M8,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:43:57+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA N,3,
BRASIL,RD,Rádio Nova Veredas 89.3 FM,2024-08-25 19:51:27+00,Primetime,WINNERX,MALANDRINHA DA KTO,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 19:51:30+00,Primetime,WINNERX,MALANDRINHA DA KTO,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 20:06:35+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA Z2,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 20:20:59+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA M0,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-25 20:22:56+00,Primetime,WINNERX,2024-08-25 JORNADA ESPORTIVA M9,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 06:16:08+00,Greytime,LUCKY LINE,2024-08-26 TIRO DE META,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 06:18:34+00,Greytime,LUCKY LINE,2024-08-26 TIRO DE META A,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 06:20:30+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 09:42:42+00,Day,SEVEN WAGERS,2024-08-26 PROGRAMA ACIR ANTAO,73,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 11:31:31+00,Day,LUCKY LINE,2024-08-26 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 11:56:07+00,Day,LUCKY LINE,2024-08-26 RADIO ESPORTES A,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 11:57:50+00,Day,LUCKY LINE,2024-08-26 RADIO ESPORTES A1,10,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:01:28+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:17:43+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:32:01+00,Day,LUCKY LINE,2024-08-26 RADIO ESPORTES B,36,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:32:41+00,Day,LUCKY LINE,2024-08-24 RADIO ESPORES E,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:47:31+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 12:57:01+00,Day,WINNERX,PONTOS CORRIDOS,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 17:43:40+00,Day,SEVEN WAGERS,2024-08-26 ITATIAIA PATRULHA,56,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:04:10+00,Primetime,WINNERX,2024-08-26 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:04:59+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:17:00+00,Primetime,WINNERX,2024-08-26 TURMA DO BATE BOLA A,24,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:26:51+00,Primetime,SEVEN WAGERS,JOGOS ON LINE,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:36:13+00,Primetime,LUCKY LINE,2024-08-26 TURMA DO BATE BOLA,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 18:37:53+00,Primetime,WINNERX,2024-08-26 TURMA DO BATE BOLA A1,22,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 19:00:16+00,Primetime,WINNERX,2024-08-26 TURMA DO BATE BOLA B,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-26 20:03:36+00,Primetime,WINNERX,2024-08-26 BASTIDORES,3,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 06:11:42+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 06:14:52+00,Greytime,LUCKY LINE,2024-08-27 TIRO DE META,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 06:17:04+00,Greytime,LUCKY LINE,2024-08-27 TIRO DE META S,10,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 09:43:08+00,Day,SEVEN WAGERS,2024-08-27 PROGRAMA ACIR ANTAO,74,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 11:31:43+00,Day,LUCKY LINE,2024-08-27 RADIO ESPORTES S,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 11:58:54+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 12:00:39+00,Day,LUCKY LINE,2024-08-27 RADIO ESPORTES,36,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 12:20:25+00,Day,SEVEN WAGERS,BET7K A,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 17:38:13+00,Day,SEVEN WAGERS,2024-08-27 ITATIAIA PATRULHA-BH,57,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:04:04+00,Primetime,WINNERX,2024-08-27 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:05:17+00,Primetime,SEVEN WAGERS,JOGOS ON LINE,56,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:09:52+00,Primetime,WINNERX,2024-08-27 TURMA DO BATE BOLA S,29,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:13:00+00,Primetime,LUCKY LINE,2024-08-27 TURMA DO BATE BOLA,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:20:55+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:35:54+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:45:34+00,Primetime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:55:11+00,Primetime,WINNERX,2024-08-27 TURMA DO BATE BOLA S3,23,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 18:56:08+00,Primetime,SEVEN WAGERS,MAIS DE 4 MIL JOGOS,58,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 19:00:08+00,Primetime,WINNERX,2024-08-27 TURMA DO BATE BOLA,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 20:03:19+00,Primetime,WINNERX,2024-08-27 BASTIDORES,3,
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 20:09:56+00,Primetime,WINNERX,2024-08-27 BASTIDORES S,27,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-27 21:02:07+00,Primetime,LUCKY LINE,2024-08-27 MESA REDONDA,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 06:18:56+00,Greytime,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 06:21:43+00,Greytime,LUCKY LINE,2024-08-28 TIRO DE META A,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 06:21:44+00,Greytime,LUCKY LINE,2024-08-28 TIRO DE META A,7,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 06:24:13+00,Greytime,LUCKY LINE,2024-08-28 TIRO DE META A1,8,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 06:24:13+00,Greytime,LUCKY LINE,2024-08-28 TIRO DE META A1,8,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 09:28:17+00,Day,SEVEN WAGERS,2024-08-28 PROGRAMA ACIR ANTAO,79,0
BRASIL,RD,Rádio Jornal FM,2024-08-28 09:58:58+00,Day,STAY TUNED,NOVA PARABOLICA R,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 11:32:00+00,Day,LUCKY LINE,2024-08-28 RADIO ESPORTES,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 11:42:34+00,Day,LUCKY LINE,2024-08-28 RADIO ESPORTES S,30,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 11:56:55+00,Day,SEVEN WAGERS,MAIS DE 4 MIL JOGOS,58,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:25:32+00,Day,WINNERX,LIGAS DA EUROPA,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:25:32+00,Day,WINNERX,LIGAS DA EUROPA,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:32:48+00,Day,LUCKY LINE,2024-08-28 RADIO ESPORTES S3,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:49:12+00,Day,LUCKY LINE,BETFAIT VEMPROJOGO A PART 17/7,29,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:50:48+00,Day,LUCKY LINE,2024-08-28 RADIO ESPORTES N,17,0
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 12:59:36+00,Day,LUCKY LINE,2024-08-28 RADIO ESPORTES,2,
BRASIL,RD,Rádio Jornal FM,2024-08-28 14:33:54+00,Day,STAY TUNED,NOVA PARABOLICA R,30,
BRASIL,RD,Rádio Jornal FM,2024-08-28 16:30:30+00,Day,STAY TUNED,NOVA PARABOLICA R,30,
BRASIL,RD,Rádio Jornal FM,2024-08-28 16:49:21+00,Day,STAY TUNED,NOVA PARABOLICA R,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 17:36:23+00,Day,SEVEN WAGERS,2024-08-28 ITATIAIA PATRULHA-BH,44,0
BRASIL,RD,Rádio Jornal FM,2024-08-28 17:57:15+00,Day,STAY TUNED,NOVA PARABOLICA R,30,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 18:31:32+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 18:31:33+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 18:32:03+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A,16,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 18:32:04+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A,16,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:12:02+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA N8,10,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:12:02+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA N8,10,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:46:50+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A2,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:47:39+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A1,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:47:40+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A1,6,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 19:54:52+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA VA6,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:02:34+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A7,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:19:15+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA G,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:37:57+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA B,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:37:58+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA B,5,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:46:49+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA M8,4,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:46:50+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA M8,4,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 20:51:56+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A8,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 21:00:39+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A9,1,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 21:14:44+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA Z,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 21:18:51+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA A4,2,
BRASIL,RD,Rádio Itatiaia BH,2024-08-28 21:45:46+00,Primetime,WINNERX,2024-08-28 JORNADA ESPORTIVA M9,1,
